Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,PCLK,Channel 15
11.365724624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365725016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365725128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365725512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365725632,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365726016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365726128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365726512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365726632,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365727016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365727128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365727512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365727624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365728016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365728128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365728512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365728624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365729016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365729128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365729512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365729624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365730016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365730128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365730512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365730624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365731016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365731128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365731512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365731624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365732016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365732128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365732512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365732624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365733016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365733128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365733512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365733624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365734016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365734128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365734512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365734624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365735016,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365735128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365735512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365735624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365736008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365736128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365736512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365736624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365737008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365737128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365737512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365737624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365738008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365738128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365738512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365738624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365739008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365739128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365739512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365739624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365740008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365740128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365740512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365740624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365741008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365741128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365741512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365741624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365742008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365742128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365742512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365742624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365743008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365743128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365743512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365743624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365744008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365744128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365744512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365744624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365745008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365745128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365745512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365745624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365746008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365746128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365746512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365746624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365747008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365747128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365747512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365747624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365748008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365748128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365748512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365748624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365749008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365749128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365749512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365749624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365750008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365750128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365750512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365750624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365751008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365751128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365751512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365751624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365752008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365752128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365752512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365752624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365753008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365753128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365753512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365753624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365754008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365754128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365754512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365754624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365755008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365755128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365755512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365755624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365756008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365756128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365756512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365756624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365757008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365757120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365757512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365757624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365758008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365758120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365758504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365758624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365759008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365759128,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365759504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365759624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365760008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365760120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365760504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365760624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365761008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365761120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365761504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365761624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365762008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365762120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365762512,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365762624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365763008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365763120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365763504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365763624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365764008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365764120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365764504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365764624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365765008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365765120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365765504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365765624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365766008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365766120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365766504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365766624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365767008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365767120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365767504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365767624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365768008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365768120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365768504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365768624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365769008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365769120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365769504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365769624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365770008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365770120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365770504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365770624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365771008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365771120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365771504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365771624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365772008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365772120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365772504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365772624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365773008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365773120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365773504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365773624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365774008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365774120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365774504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365774624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365775008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365775120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365775504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365775624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365776008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365776120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365776504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365776624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365777008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365777120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365777504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365777624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365778008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365778120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365778504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365778624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365779008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365779120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365779504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365779624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365780008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365780120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365780504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365780624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365781008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365781120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365781504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365781624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365782008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365782120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365782504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365782616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365783008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365783120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365783504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365783616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365784008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365784120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365784504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365784624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365785008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365785120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365785504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365785624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365786008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365786120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365786504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365786624,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365787000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365787120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365787504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365787616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365788008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365788120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365788504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365788616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365789008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365789120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365789504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365789616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365790008,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365790120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365790504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365790616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365791000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365791120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365791504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365791616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365792000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365792120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365792504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365792616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365793000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365793120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365793504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365793616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365794000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365794120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365794504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365794616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365795000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365795120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365795504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365795616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365796000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365796120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365796504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365796616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365797000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365797120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365797504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365797616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365798000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365798120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365798504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365798616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365799000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365799120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365799504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365799616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365800000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365800120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365800504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365800616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365801000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365801120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365801504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365801616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365802000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365802120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365802504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365802616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365803000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365803120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365803504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365803616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365804000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365804120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365804504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365804616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365805000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365805120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365805504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365805616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365806000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365806120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365806504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365806616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365807000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365807120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365807504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365807616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365808000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365808120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365808504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365808616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365809000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365809120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365809504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365809616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365810000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365810120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365810504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365810616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365811000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365811120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365811504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365811616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365812000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365812112,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365812504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365812616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365813000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365813120,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365813504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365813616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365814000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365814112,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365814504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365814616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365815000,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365815112,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.365815504,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.365815616,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
